chapter,code,title,classKind,parent_code,uri,definition
01,1C1G.0,Borréliose de Lyme cutanée précoce,category,1C1G,http://id.who.int/icd/release/11/2024-01/mms/217939807,"Infection par Borrelia burgdorferi intéressant la peau, généralement sous forme d’un érythème migrateur, la forme la plus fréquente de la maladie de Lyme."
01,1C1G.1,Borréliose de Lyme disséminée,category,1C1G,http://id.who.int/icd/release/11/2024-01/mms/120524401,
01,1C1G.10,Neuroborréliose de Lyme,category,1C1G.1,http://id.who.int/icd/release/11/2024-01/mms/1614775629,
01,1C1G.11,Cardite de Lyme,category,1C1G.1,http://id.who.int/icd/release/11/2024-01/mms/2085372866,
01,1C1G.12,Borréliose ophtalmique de Lyme,category,1C1G.1,http://id.who.int/icd/release/11/2024-01/mms/59307016,
01,1C1G.13,Arthrite de Lyme,category,1C1G.1,http://id.who.int/icd/release/11/2024-01/mms/1772714648,
01,1C1G.14,Borréliose cutanée tardive de Lyme,category,1C1G.1,http://id.who.int/icd/release/11/2024-01/mms/242606511,
01,1C1G.1Y,Autres borréliose de Lyme disséminée,category,1C1G.1,http://id.who.int/icd/release/11/2024-01/mms/120524401/other,
01,1C1G.1Z,"Borréliose de Lyme disséminée, sans précision",category,1C1G.1,http://id.who.int/icd/release/11/2024-01/mms/120524401/unspecified,
01,1C1G.Y,Autres borrélioses de Lyme précisées,category,1C1G,http://id.who.int/icd/release/11/2024-01/mms/1600014919/other,
01,1C1G.Z,"Borréliose de Lyme, sans précision",category,1C1G,http://id.who.int/icd/release/11/2024-01/mms/1600014919/unspecified,
01,1C1H,Gingivite ulcéronécrosante,category,,http://id.who.int/icd/release/11/2024-01/mms/1320736556,"La gingivite ulcéronécrosante (GUN) est une affection des gencives causée par une infection bactérienne. Il s'agit d'une forme de maladie parodontale (gingivale). Mais contrairement aux autres formes, elle se développe généralement rapidement et provoque des douleurs modérées à sévères. ""Nécrosante"" signifie que l'affection détruit les tissus. Le terme ""ulcératif"" fait référence aux plaies qui peuvent apparaître sur les gencives."
01,1C1H.0,Autres infections de Vincent,category,1C1H,http://id.who.int/icd/release/11/2024-01/mms/737352378,
01,1C1H.Y,Autres gingivite ulcéronécrosante,category,1C1H,http://id.who.int/icd/release/11/2024-01/mms/1320736556/other,
01,1C1H.Z,"Gingivite ulcéronécrosante, sans précision",category,1C1H,http://id.who.int/icd/release/11/2024-01/mms/1320736556/unspecified,
01,1C1J,Fièvre récurrente,category,,http://id.who.int/icd/release/11/2024-01/mms/965498095,
01,1C1J.0,Fièvre récurrente transmise par les tiques,category,1C1J,http://id.who.int/icd/release/11/2024-01/mms/923521593,"Maladie causée par une infection due à la bactérie Borrelia. Cette maladie se caractérise par des épisodes répétés de fièvre, l'épisode fébrile durant environ 3 jours, suivi par l'état afébrile d'environ 7 jours. La transmission se fait par la morsure d'une tique molle infectée (du genre Ornithodoros). La confirmation se fait par l'identification de bactéries spirochètes à partir d'un frottis de sang, de moelle osseuse ou de liquide cérébrospinal."
01,1C1J.1,Fièvre récurrente transmise par les poux,category,1C1J,http://id.who.int/icd/release/11/2024-01/mms/1379934125,"Infection spirochétale causée par la transmission interhumaine de Borrelia recurrentis par le pou du corps humain. Les épidémies sont associées à de mauvaises conditions de vie, qui peuvent résulter de la famine ou de la guerre. Une fièvre épisodique peut évoluer vers un ictère sévère, des hémorragies, une confusion et la mort. La confirmation se fait par l'identification de Borrelia dans des frottis sanguins."
01,1C1J.Z,"Fièvre récurrente, sans précision",category,1C1J,http://id.who.int/icd/release/11/2024-01/mms/965498095/unspecified,
01,,Autres maladies due à Chlamydia,block,,http://id.who.int/icd/release/11/2024-01/mms/1127435854,
01,1C20,Conjonctivite à Chlamydia,category,,http://id.who.int/icd/release/11/2024-01/mms/223956768,La conjonctivite à chlamydia est une infection de la conjonctive transmise sexuellement par la bactérie Chlamydia trachomatis. La bactérie peut être transmise d’une mère infectée à son bébé lors d’un accouchement vaginal. Les symptômes comprennent un œil ou les deux yeux rouges avec un écoulement collant et des paupières enflées.
01,1C21,Péritonite à Chlamydia,category,,http://id.who.int/icd/release/11/2024-01/mms/1132542967,"Il s’agit d’une infection sexuellement transmissible qui provoque une inflammation du péritoine, le tissu mince qui tapisse la paroi interne de l’abdomen et recouvre la plupart des organes abdominaux."
01,1C22,Infections à Chlamydia psittaci,category,,http://id.who.int/icd/release/11/2024-01/mms/1937339080,"Toute affection causée par une infection par les bactéries gram négatif Chlamydia psittaci. Ces affections se caractérisent par des présentations cliniques variables telles que fièvre, toux, maux de tête, frissons, fatigue, nausées, vomissements, diarrhée ou pneumonie. La transmission se fait généralement par inhalation d'aérosol contaminé par les fluides corporels d'oiseaux infectés, ou par contact direct avec des oiseaux infectés. Confirmation par identification de Chlamydia psittaci."
01,1C23,Trachome,category,,http://id.who.int/icd/release/11/2024-01/mms/372424530,"Infection par la bactérie gram négatif Chlamydia trachomatis. Cette maladie se caractérise par une rugosité des surfaces internes des yeux, et une inflammation pouvant entraîner une vascularisation superficielle de la cornée (pannus) et une cicatrisation de la conjonctive. Les effets à long terme comprennent la cécité ou d'autres déficiences visuelles. La transmission se fait par contact direct ou indirect avec les yeux ou le nez d'un sujet infecté."
01,1C23.0,Stade initial du trachome,category,1C23,http://id.who.int/icd/release/11/2024-01/mms/727668449,Fait référence au stade initial d’une maladie infectieuse causée par la bactérie Chlamydia trachomatis qui provoque une rugosité caractéristique de la surface interne des paupières.
01,1C23.1,Stade actif du trachome,category,1C23,http://id.who.int/icd/release/11/2024-01/mms/1309973365,Fait référence au stade actif d’une maladie infectieuse causée par la bactérie Chlamydia trachomatis qui provoque une rugosité caractéristique de la surface interne des paupières.
01,1C23.Y,Autres trachome,category,1C23,http://id.who.int/icd/release/11/2024-01/mms/372424530/other,
01,1C23.Z,"Trachome, sans précision",category,1C23,http://id.who.int/icd/release/11/2024-01/mms/372424530/unspecified,
01,1C2Y,Autres autres maladies due à Chlamydia,category,,http://id.who.int/icd/release/11/2024-01/mms/1127435854/other,
01,1C2Z,"Autres maladies due à Chlamydia, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/1127435854/unspecified,
01,,Rickettsioses,block,,http://id.who.int/icd/release/11/2024-01/mms/1981846,"Toute maladie due à une infection par la bactérie à Gram négatif Rickettsia. Ces maladies sont généralement accompagnées d’une fièvre, de malaises, et d’une éruption cutanée. La transmission se fait généralement par piqûre d’une puce, d’un pou, d’une mite, ou d’une tique infectés."
01,1C30,Typhus,category,,http://id.who.int/icd/release/11/2024-01/mms/292650041,"Maladie due à une infection par la bactérie à Gram négatif Rickettsia. Cette maladie est caractérisée par une fièvre, un délire, des douleurs dorsales, ou une arthralgie. La transmission se fait généralement par piqûre d’une puce, d’un pou, d’une mite, ou d’une tique infectés."
01,1C30.0,Typhus épidémique à poux dû à Rickettsia prowazekii,category,1C30,http://id.who.int/icd/release/11/2024-01/mms/295798687,"Il s'agit d'une forme de typhus ainsi nommée parce que la maladie provoque souvent des épidémies à la suite de guerres et de catastrophes naturelles. L'organisme responsable est Rickettsia prowazekii, transmis par le pou du corps humain (Pediculus humanus corporis). Ce diagnostic est dû au fait qu'il s'agit d'une espèce de bactérie aérobie parasite intracellulaire obligatoire à gram négatif (appartenant à la classe des Alpha Proteobacteria) qui est l'agent étiologique du typhus épidémique, transmis dans les fèces des poux."
01,1C30.1,Typhus résurgent,category,1C30,http://id.who.int/icd/release/11/2024-01/mms/1961511435,"Il s’agit d’une forme de typhus ainsi nommée parce que la maladie provoque souvent des épidémies à la suite de guerres et de catastrophes naturelles. L’organisme responsable est Rickettsia prowazekii, transmis par le pou du corps humain (Pediculus humanus corporis)."
01,1C30.2,Typhus due à Rickettsia typhi,category,1C30,http://id.who.int/icd/release/11/2024-01/mms/4659958,
01,1C30.3,Typhus à Orientia tsutsugamushi,category,1C30,http://id.who.int/icd/release/11/2024-01/mms/1695340384,
01,1C30.Y,Autres typhus,category,1C30,http://id.who.int/icd/release/11/2024-01/mms/292650041/other,
01,1C30.Z,"Typhus, sans précision",category,1C30,http://id.who.int/icd/release/11/2024-01/mms/292650041/unspecified,
01,1C31,Fièvre pourprée,category,,http://id.who.int/icd/release/11/2024-01/mms/9953620,"Maladie due à une infection par la bactérie à Gram négatif Rickettsia. Cette maladie est caractérisée par de la fièvre, des escarres ou des éruptions cutanées. La transmission se fait généralement par piqûre d’une tique infectée."
01,1C31.0,Fièvre pourprée due à Rickettsia rickettsii,category,1C31,http://id.who.int/icd/release/11/2024-01/mms/215936800,
01,1C31.1,Fièvre pourprée due à Rickettsia conorii,category,1C31,http://id.who.int/icd/release/11/2024-01/mms/1771381430,
01,1C31.2,Fièvre pourprée due à Rickettsia sibirica,category,1C31,http://id.who.int/icd/release/11/2024-01/mms/490238539,
01,1C31.3,Fièvre pourprée due à Rickettsia australis,category,1C31,http://id.who.int/icd/release/11/2024-01/mms/2020851679,
01,1C31.Y,Autres fièvre pourprée,category,1C31,http://id.who.int/icd/release/11/2024-01/mms/9953620/other,
01,1C31.Z,"Fièvre pourprée, sans précision",category,1C31,http://id.who.int/icd/release/11/2024-01/mms/9953620/unspecified,
01,1C32,Rickettsiose varicelliforme due à Rickettsia akari,category,,http://id.who.int/icd/release/11/2024-01/mms/1005140361,"Maladie fébrile aigüe causée par Rickettsia akari, qui est transmise de son hôte rongeur par l'acarien de la souris domestique Liponyssoides sanguineus. Une lésion cutanée initiale à la localisation de la piqûre d’acarien, souvent associée à une lymphadénopathie, est suivie d’une fièvre; une éruption cutanée disséminée apparaît, qui n’atteint généralement pas les paumes de la main et la plante des pieds, et ne dure que quelques jours. Les décès sont rares."
01,1C33,Fièvre Q,category,,http://id.who.int/icd/release/11/2024-01/mms/2113860626,"Une maladie causée par une infection par la bactérie gram négatif Coxiella burnetti. Cette maladie se caractérise par de la fièvre, ou peut être asymptomatique. La transmission se fait par inhalation de la bactérie, par contact avec du lait, de l'urine, des fèces, du mucus vaginal ou du sperme contaminés d'animaux infectés, ou par la morsure d'une tique infectée."
01,1C3Y,Autres rickettsioses précisées,category,,http://id.who.int/icd/release/11/2024-01/mms/1981846/other,
01,1C3Z,"Rickettsioses, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/1981846/unspecified,
01,1C40,Campylobactériose,category,,http://id.who.int/icd/release/11/2024-01/mms/1012026026,"La campylobactériose est causée par la bactérie Campylobacter (bâtonnets à Gram négatif, incurvés ou spiralés, mobiles, non sporogènes). La maladie est généralement causée par C. jejuni, une bactérie en forme de spirale et de virgule que l'on trouve normalement chez les bovins, les porcins et les oiseaux, où elle n'est pas pathogène, mais la maladie peut également être causée par C. coli (également présente chez les bovins, les porcins et les oiseaux), C. upsaliensis (présente chez les chats et les chiens) et C. lari (présente notamment chez les oiseaux de mer)."
01,1C41,Infection bactérienne de localisation non précisée,category,,http://id.who.int/icd/release/11/2024-01/mms/520429137,
01,1C42,Mélioïdose,category,,http://id.who.int/icd/release/11/2024-01/mms/2129350166,"Maladie due à la bactérie saprophyte environnementale gram négatif Burkholderia pseudomallei, présente dans le sol ou dans l'eau dans les régions tropicales humides du monde, en particulier l'Asie du sud-est et le nord de l'Australie. Elle a des manifestations protéiformes allant d'une septicémie fulminante à évolution fatale jusqu’à une infection chronique de bas grade."
01,1C43,Actinomycétome,category,,http://id.who.int/icd/release/11/2024-01/mms/168432503,"L'actinomycétome est une infection souscutanée chronique progressive causée par l'implantation d'actinomycètes aérobies ramifiés à travers une plaie cutanée. Ces organismes sont des bactéries filamenteuses qui vivent comme des saprophytes dans le sol ou sur les plantes ; les agents infectieux les plus courants sont Nocardia brasiliensis, Actinomadura madurae et Streptomyces somaliensis. Le stade le plus précoce de l'infection est un nodule ferme et indolore, mais avec le temps, toute la zone devient dure et enflée, avec de multiples papules, pustules et sinus de drainage à la surface de la peau. L'extension aux os et articulations sousjacents peut entraîner une déformation importante."
01,1C44,Infections bactériennes non-pyogènes de la peau,category,,http://id.who.int/icd/release/11/2024-01/mms/698540116,Infection cutanée par des bactéries qui n’induisent typiquement pas la formation de pus.
01,1C45,Syndrome du choc toxique,category,,http://id.who.int/icd/release/11/2024-01/mms/114886962,
01,1C45.0,Syndrome du choc toxique streptococcique,category,1C45,http://id.who.int/icd/release/11/2024-01/mms/197163558,
01,1C45.1,Syndrome du choc toxique staphylococcique,category,1C45,http://id.who.int/icd/release/11/2024-01/mms/788554020,
01,1C45.Y,Autres syndrome du choc toxique,category,1C45,http://id.who.int/icd/release/11/2024-01/mms/114886962/other,
01,1C45.Z,"Syndrome du choc toxique, sans précision",category,1C45,http://id.who.int/icd/release/11/2024-01/mms/114886962/unspecified,
01,1C4Y,Autres maladies bactériennes précisées,category,,http://id.who.int/icd/release/11/2024-01/mms/487269828/other,
01,1C4Z,"Autres maladies bactériennes, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/487269828/unspecified,
01,,Maladie du virus de l'immunodéficience humaine,block,01,http://id.who.int/icd/release/11/2024-01/mms/1000704511,Un cas d’infection à VIH est défini comme une personne infectée par le VIH quel que soit le stade clinique y compris une maladie clinique grave ou de stade 4 (également appelée SIDA) confirmée par des critères de laboratoire conformément aux définitions et exigences du pays.
01,1C60,Maladie due au virus de l'immunodéficience humaine associée à la tuberculose,category,,http://id.who.int/icd/release/11/2024-01/mms/236924369,
01,1C60.0,Maladie à VIH stade clinique 1 associée à la tuberculose,category,1C60,http://id.who.int/icd/release/11/2024-01/mms/215309692,
01,1C60.1,Maladie à VIH stade clinique 2 associée à la tuberculose,category,1C60,http://id.who.int/icd/release/11/2024-01/mms/1386132895,
01,1C60.2,Maladie à VIH stade clinique 3 associée à la tuberculose,category,1C60,http://id.who.int/icd/release/11/2024-01/mms/865305628,
01,1C60.3,Maladie à VIH stade clinique 4 associée à la tuberculose,category,1C60,http://id.who.int/icd/release/11/2024-01/mms/1280139157,
01,1C60.30,Sarcome de Kaposi associé à la maladie par le virus de l'immunodéficience humaine associée à la tuberculose,category,1C60.3,http://id.who.int/icd/release/11/2024-01/mms/802739943,
01,1C60.3Y,Autres maladie à VIH stade clinique 4 associée à la tuberculose,category,1C60.3,http://id.who.int/icd/release/11/2024-01/mms/1280139157/other,
01,1C60.3Z,"Maladie à VIH stade clinique 4 associée à la tuberculose, sans précision",category,1C60.3,http://id.who.int/icd/release/11/2024-01/mms/1280139157/unspecified,
01,1C60.Z,"Maladie due au virus de l'immunodéficience humaine associée à la tuberculose, sans précision",category,1C60,http://id.who.int/icd/release/11/2024-01/mms/236924369/unspecified,
01,1C61,Maladie par le virus de l'immunodéficience humaine associée au paludisme,category,,http://id.who.int/icd/release/11/2024-01/mms/771273482,
01,1C61.0,VIH stade clinique 1 associé au paludisme,category,1C61,http://id.who.int/icd/release/11/2024-01/mms/1552401955,
01,1C61.1,VIH stade clinique 2 associé au paludisme,category,1C61,http://id.who.int/icd/release/11/2024-01/mms/1702650002,
01,1C61.2,VIH stade clinique 3 associé au paludisme,category,1C61,http://id.who.int/icd/release/11/2024-01/mms/993495155,
01,1C61.3,VIH stade clinique 4 associé au paludisme,category,1C61,http://id.who.int/icd/release/11/2024-01/mms/97626683,
01,1C61.30,Sarcome de Kaposi associé à la maladie par le virus de l'immunodéficience humaine associée au paludisme,category,1C61.3,http://id.who.int/icd/release/11/2024-01/mms/1848415584,
01,1C61.3Y,Autres VIH stade clinique 4 associé au paludisme,category,1C61.3,http://id.who.int/icd/release/11/2024-01/mms/97626683/other,
01,1C61.3Z,"VIH stade clinique 4 associé au paludisme, sans précision",category,1C61.3,http://id.who.int/icd/release/11/2024-01/mms/97626683/unspecified,
01,1C61.Z,"Maladie par le virus de l'immunodéficience humaine associée au paludisme, sans précision",category,1C61,http://id.who.int/icd/release/11/2024-01/mms/771273482/unspecified,
01,1C62,Maladie par le virus de l'immunodéficience humaine sans mention de tuberculose ni de paludisme,category,,http://id.who.int/icd/release/11/2024-01/mms/1508081745,
01,1C62.0,Maladie par le VIH stade clinique 1 sans mention de tuberculose ni de paludisme,category,1C62,http://id.who.int/icd/release/11/2024-01/mms/574153866,
01,1C62.1,VIH stade clinique 2 sans mention de tuberculose ni de paludisme,category,1C62,http://id.who.int/icd/release/11/2024-01/mms/1575370503,
01,1C62.2,VIH stade clinique 3 sans mention de tuberculose ni de paludisme,category,1C62,http://id.who.int/icd/release/11/2024-01/mms/1294771889,
01,1C62.3,Maladie à VIH stade clinique 4 sans mention de tuberculose ni de paludisme,category,1C62,http://id.who.int/icd/release/11/2024-01/mms/1858812010,
01,1C62.30,Sarcome de Kaposi associé à une maladie due au virus de l'immunodéficience humaine sans mention de tuberculose ou de paludisme,category,1C62.3,http://id.who.int/icd/release/11/2024-01/mms/1044381913,
01,1C62.3Y,Autres maladie à VIH stade clinique 4 sans mention de tuberculose ni de paludisme,category,1C62.3,http://id.who.int/icd/release/11/2024-01/mms/1858812010/other,
01,1C62.3Z,"Maladie à VIH stade clinique 4 sans mention de tuberculose ni de paludisme, sans précision",category,1C62.3,http://id.who.int/icd/release/11/2024-01/mms/1858812010/unspecified,
01,1C62.Z,"Maladie par le virus de l'immunodéficience humaine sans mention de tuberculose ni de paludisme, sans précision",category,1C62,http://id.who.int/icd/release/11/2024-01/mms/1508081745/unspecified,
01,,Infections virales du système nerveux central,block,01,http://id.who.int/icd/release/11/2024-01/mms/1104303944,"Toute maladie du système nerveux central, causée par une infection de source virale."
01,1C80,"Encéphalite virale, non classée ailleurs",category,,http://id.who.int/icd/release/11/2024-01/mms/956664712,
01,1C81,Poliomyélite aigüe,category,,http://id.who.int/icd/release/11/2024-01/mms/588527933,"Une maladie du système nerveux, causée par le poliovirus humain. Cette maladie se manifeste généralement par une fièvre, un mal de gorge, des maux de tête, des vomissements ou une raideur du cou et du dos. Cette maladie peut se présenter avec un début aigu de paralysie flasque. La transmission se fait généralement par voie orofécale ou par contact direct. Confirmation par l'identification du poliovirus dans un échantillon fécal ou par une ponction lombaire."
01,1C82,Rage,category,,http://id.who.int/icd/release/11/2024-01/mms/854762584,"Maladie due à une infection par le virus de la rage. Cette maladie est caractérisée par une fièvre, et des maux de tête, suivis par des symptômes neurologiques dominés par une forme furieuse ou paralytique."
01,1C83,Encéphalite équine occidentale,category,,http://id.who.int/icd/release/11/2024-01/mms/1543765035,
01,1C84,Encéphalite équine orientale,category,,http://id.who.int/icd/release/11/2024-01/mms/682536148,
01,1C85,Encéphalite japonaise,category,,http://id.who.int/icd/release/11/2024-01/mms/961032639,"Une maladie du cerveau, causée par une infection par flavivirus. Cette maladie se caractérise par de la fièvre, des céphalées, un syndrome méningé, une hyperexcitabilité ou une conscience diminuée. La maladie peut également présenter des signes neurologiques tels que des paralysies des nerfs crâniens, des tremblements, une ataxie, un syndrome de parkinson ou une paralysie du membre supérieur. Transmission par piqûre d'un moustique infecté. Confirmation par identification du flavivirus dans un échantillon se sérum ou de liquide cérébrospinal."
01,1C86,Encéphalite de St Louis,category,,http://id.who.int/icd/release/11/2024-01/mms/1306878274,
01,1C87,Encéphalite à virus de Rocio,category,,http://id.who.int/icd/release/11/2024-01/mms/804089791,"Maladie du cerveau, due à une infection par le virus Rocio. Dans la première phase, cette maladie est caractérisée par une fièvre, des maux de tête, des vomissements ou une conjonctivite; dans la seconde phase, cette maladie est caractérisée par des symptômes neurologiques et une faiblesse musculaire. La transmission se fait par piqûre d’un moustique infecté. Confirmation par identification du virus Rocio dans un prélèvement de sérum ou de liquide céphalorachidien."
01,1C88,Encéphalite de la Murray Valley,category,,http://id.who.int/icd/release/11/2024-01/mms/1040970454,"Maladie du cerveau causée par une infection par le virus de l’encéphalite de la Murray Valley. Cette maladie se caractérise par de la fièvre, des nausées, des vomissements, une fatigue, ou peut être asymptomatique. Les cas graves peuvent présenter une confusion, une fatigue, un manque de coordination ou une encéphalite. La transmission se fait par la piqûre d’un moustique infecté. Confirmation obtenue par la détection d'anticorps anti-virus de l’encéphalite de la Murray Valley dans un échantillon sérique."
01,1C8B,Encéphalite de Californie,category,,http://id.who.int/icd/release/11/2024-01/mms/1530937152,
01,1C8C,Encéphalite équine vénézuélienne,category,,http://id.who.int/icd/release/11/2024-01/mms/608978790,
01,1C8D,Encéphalite de La Crosse,category,,http://id.who.int/icd/release/11/2024-01/mms/1501615629,
01,1C8E,"Méningite virale, non classée ailleurs",category,,http://id.who.int/icd/release/11/2024-01/mms/1358604969,"Toute maladie des méninges, causée par une infection d’origine virale."
01,1C8E.1,Méningite à entérovirus,category,1C8E,http://id.who.int/icd/release/11/2024-01/mms/62316737,"Maladie des méninges, due à une infection par entérovirus. Cette maladie se caractérise par des fièvres élevées, des céphalées, des vomissements, des nausées, une raideur dans la nuque, une photophobie, des somnolences, une éruption cutanée, de la confusion, des crises ou une perte de conscience. Cette maladie peut être asymptomatique chez les adultes plus vieux. Transmission par propagation hématogène aux méninges. Confirmation par identification de l'entérovirus par une ponction lombaire, des tests d'agglutination, ou une réaction en chaîne par polymérase."
01,1C8E.2,Méningite due à adénovirus,category,1C8E,http://id.who.int/icd/release/11/2024-01/mms/1727868245,"Une maladie des méninges, causée par une infection à adénovirus. Cette maladie se caractérise par une forte fièvre, des maux de tête, des vomissements, des nausées, une raideur de la nuque, une photophobie, une somnolence, une éruption cutanée, une confusion, des convulsions ou une perte de conscience. Cette maladie peut être asymptomatique chez les adultes plus âgés. Transmission par propagation hématogène aux méninges. La confirmation se fait par l'identification de l'adénovirus par une ponction lombaire, par des tests d'agglutination ou par une réaction en chaîne par polymérase."
01,1C8E.Y,"Autres méningites virales, non classées ailleurs",category,1C8E,http://id.who.int/icd/release/11/2024-01/mms/1358604969/other,
01,1C8E.Z,"Méningite virale, non classée ailleurs, sans précision",category,1C8E,http://id.who.int/icd/release/11/2024-01/mms/1358604969/unspecified,
01,1C8F,Chorioméningite lymphocytaire,category,,http://id.who.int/icd/release/11/2024-01/mms/307264938,"Maladie des méninges, due à une infection par le virus de la chorioméningite lymphocytaire. Cette maladie se caractérise par une fièvre, une raideur du cou, un malaise, un manque d'appétit, une myalgie, des céphalées, des nausées, des vomissements ou est asymptomatique. Cette maladie peut aussi se manifester par une toux, une gorge irritée, une arthralgie, une douleur testiculaire ou une douleur parotidienne. Transmission par contact direct avec des liquides corporels d'un rongeur infecté, par morsure d'un rongeur infecté, ou par transmission de gouttelettes. Confirmation par identification du virus de chorioméningite lymphocytaire dans un échantillon sanguin ou de tissu."
01,1C8G,Encéphalite à tiques,category,,http://id.who.int/icd/release/11/2024-01/mms/835129952,
01,1C8G.0,Encéphalite à tiques extrême-orientales,category,1C8G,http://id.who.int/icd/release/11/2024-01/mms/36782335,
01,1C8G.1,Encéphalite à tiques d'Europe centrale,category,1C8G,http://id.who.int/icd/release/11/2024-01/mms/1736084843,
01,1C8G.2,Encéphalite sibérienne à tiques,category,1C8G,http://id.who.int/icd/release/11/2024-01/mms/975631454,
01,1C8G.Z,"Encéphalite à tiques, sans précision",category,1C8G,http://id.who.int/icd/release/11/2024-01/mms/835129952/unspecified,
01,1C8Y,Autres infections virales du système nerveux central,category,,http://id.who.int/icd/release/11/2024-01/mms/1104303944/other,
01,1C8Z,"Infections virales du système nerveux central, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/1104303944/unspecified,
01,,Infections non-virales et non précisées du système nerveux central,block,01,http://id.who.int/icd/release/11/2024-01/mms/1585949804,"Toute affection du système nerveux, causée par une infection d’origine bactérienne, virale, fongique, parasitaire ou non précisée."
01,1D00,"Encéphalite infectieuse, non classée ailleurs",category,,http://id.who.int/icd/release/11/2024-01/mms/62637936,"Maladie du cerveau, due à une infection."
01,1D00.0,Encéphalite bactérienne,category,1D00,http://id.who.int/icd/release/11/2024-01/mms/1656157931,
01,1D00.1,Encéphalite fongique,category,1D00,http://id.who.int/icd/release/11/2024-01/mms/2048186698,
01,1D00.2,Encéphalite parasitaire ou à protozoaire,category,1D00,http://id.who.int/icd/release/11/2024-01/mms/1269730048,"Maladie du cerveau, due à une infection d’origine parasitaire ou protozoaire."
01,1D00.Y,"Autres encéphalite infectieuse, non classée ailleurs",category,1D00,http://id.who.int/icd/release/11/2024-01/mms/62637936/other,
01,1D00.Z,"Encéphalite infectieuse, non classée ailleurs, sans précision",category,1D00,http://id.who.int/icd/release/11/2024-01/mms/62637936/unspecified,
01,1D01,"Méningite infectieuse, non classée ailleurs",category,,http://id.who.int/icd/release/11/2024-01/mms/121670633,"Maladie des méninges, due à une infection."
01,1D01.0,Méningite bactérienne,category,1D01,http://id.who.int/icd/release/11/2024-01/mms/684930313,"Toute maladie des méninges, causée par une infection d’origine bactérienne."
01,1D01.00,Méningite due à Haemophilus influenzae,category,1D01.0,http://id.who.int/icd/release/11/2024-01/mms/1005770900,
01,1D01.0Y,Autres méningites bactériennes précisées,category,1D01.0,http://id.who.int/icd/release/11/2024-01/mms/684930313/other,
01,1D01.0Z,"Méningite bactérienne, sans précision",category,1D01.0,http://id.who.int/icd/release/11/2024-01/mms/684930313/unspecified,
01,1D01.1,Méningite fongique,category,1D01,http://id.who.int/icd/release/11/2024-01/mms/1137081791,"Maladie des méninges, due à une infection par un agent fongique."
01,1D01.2,Méningite parasitaire ou à protozoaire,category,1D01,http://id.who.int/icd/release/11/2024-01/mms/181304776,
01,1D01.3,Méningite récurrente bénigne,category,1D01,http://id.who.int/icd/release/11/2024-01/mms/731112897,
01,1D01.Y,Autres méningites infectieuses non classées ailleurs,category,1D01,http://id.who.int/icd/release/11/2024-01/mms/121670633/other,
01,1D01.Z,"Méningite infectieuse, non classée ailleurs, sans précision",category,1D01,http://id.who.int/icd/release/11/2024-01/mms/121670633/unspecified,
01,1D02,"Myélite infectieuse, non classée ailleurs",category,,http://id.who.int/icd/release/11/2024-01/mms/392898612,"Maladie de la moelle épinière, due à une infection."
01,1D02.0,Myélite bactérienne,category,1D02,http://id.who.int/icd/release/11/2024-01/mms/373833091,"Inflammation de la moelle épinière causée par un organisme bactérien. Les agents infectieux les plus fréquents responsables de myélite bactérienne, comprennent Mycoplasma pneumoniae, Mycobacterium Tuberculosis, Treponema Pallidum et Brucella."
01,1D02.1,Myélite virale,category,1D02,http://id.who.int/icd/release/11/2024-01/mms/1054675109,
01,1D02.2,Myélite fongique,category,1D02,http://id.who.int/icd/release/11/2024-01/mms/431392958,"Inflammation de la moelle épinière causée par des agents fongiques. Les agents pathogènes primaires comprennent Cryptococcus neoformans, Coccidioides immitis, Blastomyces dermatitides, Histoplasma capsulatum, Candida et Aspergillus."
01,1D02.3,Myélite parasitaire,category,1D02,http://id.who.int/icd/release/11/2024-01/mms/342012360,
01,1D02.Y,"Autres myélites infectieuses, non classées ailleurs",category,1D02,http://id.who.int/icd/release/11/2024-01/mms/392898612/other,
01,1D02.Z,"Myélite infectieuse, non classée ailleurs, sans précision",category,1D02,http://id.who.int/icd/release/11/2024-01/mms/392898612/unspecified,
